Coder,Letter Code,Gender,City,State,Country,Postal Code,Location,BingGeo,Latitude,Longitude,Month,Year,Which column?,Letter Title,Letter number,Page #,Reference: Title or topic,Reference: Month,Reference: Year,Reference: Page,In Reply To: Full Letter Code,Did the Editors reply in-line?,AI or robotics,Academia and research,Announcement for Byte readers,"Arts, music","BBS, modems, telecommunications",Club or user group,"Commentary, opinion",Computer Education/Teaching/Library,Computer store or other consumer/retail,Correction to an article,Criticism of Byte,Disability,"Family, children, spouse",Gaming,Identifies as novice,Includes source code,Notes their own age,Personal finance,Piracy/CopyProtection,Praise for Byte,Printers,Product/service recommendation or warning,Programming,Representation of gender and race,"Request for help, assistance, advice",Request to Byte editors re: magazine,Software Distributor/Distribution,Technical tip or how-to,"Work, professional life, business finances",Other
RZ,1977.05.05L,Male,New York,NY,USA,10021,"New York, NY 10021, USA","New York, NY, United States",40.71455002,-74.00714111,5,1977,Letters,Standard Tape Interfaces?,5,10,,,,,,"Yes, the editors responded",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"data processing, government, hardware"
RZ,1977.05.06L,Unknown,Oakland,CA,USA,94610,"Oakland, CA 94610, USA","Oakland, CA, United States",37.80508041,-122.2730713,5,1977,Letters,"6800 Register Transfers, Clarified",6,12,,,,,1976.12.??,"Yes, the editors responded",0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,Hardware
RZ,1977.05.07L,Male,Great Neck,NY,USA,,"Great Neck, NY, USA","Great Neck, NY, United States",40.80072021,-73.72801208,5,1977,Letters,Meeting the Economics of Students,7,12,,,,,,"Yes, the editors responded",0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,"Identifies as student, Hardware"
RZ,1977.05.08L,Male,Canton,OH,USA,44709,"Canton, OH 44709, USA","Canton, OH, United States",40.7978096,-81.37156677,5,1977,Letters,Cover Kudos,8,14,,,,,,"Yes, the editors responded",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Humor
RZ,1977.05.09L,Male,Sunnyvale,CA,USA,94086,"Sunnyvale, CA 94086, USA","Sunnyvale, CA, United States",37.37171936,-122.038002,5,1977,Letters,Cover Reprint Interest,9,14,,,,,,"Yes, the editors responded",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,
RZ,1977.05.10L,Male,Toronto,Ontario,Canada,MSV 1Z1,"Toronto, Ontario MSV 1Z1, Canada","Toronto, ON, Canada",43.64868927,-79.38543701,5,1977,Letters,For Your Canadian Readers' Information,10,14,,,,,,"No, they did not",0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,"Monitors, Hardware, Television"
RZ,1977.05.11L,Unknown,St Louis,MO,USA,63144,"St Louis, MO 63144, USA","St Louis, MO, United States",38.6277504,-90.19956207,5,1977,Letters,Broadcast Automation: Doing It,11,105,,,,,1977.02.??,"No, they did not",0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,Hardware
RZ,1977.05.12L,Male,Weatherford,TX,USA,76086,"Weatherford, TX 76086, USA","Weatherford, TX, United States",32.75901031,-97.80101013,5,1977,Letters,Broadcast Automation: A Voice of Experience,12,105,,,,,1977.02.??,"No, they did not",0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,"Identifies as hobbyist, Hardware, Clock, Cassettes"
RZ,1977.05.13L,Male,Larkspur,CA,USA,94939,"Larkspur, CA 94939, USA","Larkspur, CA, United States",37.93489838,-122.53552250000001,5,1977,Letters,"Ah Pun, My Word",13,107,,,,,,"Yes, the editors responded",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Humor
RZ,1977.05.14L,Male,Gate City,VA,USA,24251,"Gate City, VA 24251, USA","Gate City, VA, United States",36.63816071,-82.58036041,5,1977,Letters,More on Puns and Pundits,14,107,,,,,,"No, they did not",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Humor
RZ,1977.05.15L,Male,Waterloo,Ontario,USA,N21 3P1,"Waterloo, Ontario N21 3P1, USA","Waterloo, ON, Canada",43.46339035,-80.52075195,5,1977,Letters,Kudos,15,107,,,,,,"No, they did not",0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,"Government, personal computing, Identifies as hobbyist"
RZ,1977.05.16L,Male,Aloha,OR,USA,97005,"Aloha, OR 97005, USA","Aloha, OR, United States",45.49406815,-122.8678284,5,1977,Letters,Where?,16,107,"Article by Tom Buschbach called ""Add This Graphics Display to your System""",11.0,1976.0,,,"Yes, the editors responded",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,Typewriter
RZ,1977.05.17L,Male,West Acton,MA,USA,1720,"West Acton, MA 1720, USA","West Acton, MA, United States",42.47489166,-71.47474670000001,5,1977,Letters,A Thank you for Tutorials,17,108,"Curt Hill's ""The Types and Uses of Direct Access Storage""",1.0,1977.0,60,,"Yes, the editors responded",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,Identifies as college student
RZ,1977.05.18L,Male,College Park,MD,USA,20740,"College Park, MD 20740, USA","College Park, MD, United States",38.98072052,-76.93727112,5,1977,Letters,A Good Experience,18,108,,,,,,"No, they did not",0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,"Hardware, Clocks"
RZ,1977.05.19L,Male,Bedford,MA,USA,1730,"Bedford, MA 1730, USA","Bedford, MA, United States",42.49188995,-71.28147125,5,1977,Letters,On Technological Trends and Surprises,19,109,"Editorial ""Caught by Surprise""",12.0,1976.0,6,,"No, they did not",0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Politics
RZ,1977.05.20L,Unknown,San Jose,CA,USA,95129,"San Jose, CA 95129, USA","San Jose, CA, United States",37.33864975,-121.88542179999999,5,1977,Letters,Regarding the Anti-Technologist Mentality,20,109,Editorial regarding the growing belief that America is losing its technological edge over the rest of the world,12.0,1976.0,6,,"Yes, the editors responded",0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"Identifies as college student, Politics, government, Identifies as technologist"
RZ,1977.05.21L,Male,Warrenton,OR,USA,97146,"Warrenton, OR 97146, USA","Warrenton, OR, United States",46.16436005,-123.924881,5,1977,Letters,Getting Baud-y,21,110,,,,,,"Yes, the editors responded",0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Meaning of the term ""baud"""
RZ,1977.05.22L,Male,Burlington,VT,USA,5401,"Burlington, VT 5401, USA","Burlington, VT, United States",44.47592926,-73.21276855,5,1977,Letters,Appalled,22,110,,,,,,"Yes, the editors responded",0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,"Circuits, Hardware"
RZ,1977.05.23L,Male,Scottsdale,AZ,USA,85251,"Scottsdale, AZ 85251, USA","Scottsdale, AZ, United States",33.49399948,-111.92069240000001,5,1977,Letters,"Several Votes for ""Themes""",23,111,,,,,1976.12.??,"No, they did not",0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Identifies as amateur radio operator (for 25 years)
RZ,1977.05.24L,Male,Norfolk,CT,USA,6058,"Norfolk, CT 6058, USA","Norfolk, CT, United States",41.98934174,-73.19917297,5,1977,Letters,An Original Homebrewer,24,111,,,,,,"Yes, the editors responded",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,"Identifies as one of the original homebrewers, Hardware, Circuits, Calculators, Cassettes"
RZ,1977.05.25L,Male,Los Angeles,CA,USA,90033,"Los Angeles, CA 90033, USA","Los Angeles, CA, United States",34.05348969,-118.2453232,5,1977,Letters,On Hunting the Fortran Pterodactyl,25,112,,,,,1977.02.??,"No, they did not",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,Hardware
RZ,1977.05.26L,Male,Timmins,Ontario,Canada,,"Timmins, Ontario, Canada","Timmins, ON, Canada",48.47612,-81.32891083,5,1977,Letters,Bit Slice 360/370 Machines?,26,112,,,,,,"Yes, the editors responded",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,Hardware
RZ,1977.05.27L,Male,Minneapolis,MN,USA,55440,"Minneapolis, MN 55440, USA","Minneapolis, MN, United States",44.97901917,-93.26493835,5,1977,Letters,Some Thoughts on Clubs,27,113,Issues regarding the functions of regional and local computer clubs,8.0,1976.0,126,,"No, they did not",1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,"Hardware, Politics"
RZ,1977.05.28L,Male,Orangevale,CA,USA,95662,"Orangevale, CA 95662, USA","Orangevale, CA, United States",38.67855072,-121.22976680000001,5,1977,Letters,"BYTE's Barque, Identified",28,116,,,,,,"No, they did not",0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RZ,1977.06.01L,Male,Memphis,TN,USA,38111,"Memphis, TN 38111, USA","Memphis, TN, United States",35.1497612,-90.04924774,6,1977,Letters,An APL Lover's Story,1,12,,,,,1977.02.??,"No, they did not",0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,Hardware
RZ,1977.06.02L,Male,San Diego,CA,USA,92110,"San Diego, CA 92110, USA","San Diego, CA, United States",32.71567917,-117.16171259999999,6,1977,Letters,Some APL Peripherals Questions,2,12,,,,,1977.02.??,"Yes, the editors responded",0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,
RZ,1977.06.03L,Unknown,Camillus,NY,USA,13031,"Camillus, NY 13031, USA","Camillus, NY, United States",43.03902817,-76.30682373,6,1977,Letters,On Automated Barometers and Obtaining Mercury,3,12,Mr Firth's article on weather predictions,12.0,1976.0,62,,"Yes, the editors responded",0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,"Weather, Identifies as a student"
RZ,1977.06.04L,Male,San Jose,Ca,USA,94136,"San Jose, Ca 94136, USA","San Jose, CA, United States",37.33864975,-121.88542179999999,6,1977,Letters,Some SR-51 Calculator Interface Info,4,13,,,,,1977.01.??,"Yes, the editors responded",0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Hardware, Television, Typewriters, Calculators"
RZ,1977.06.05L,Male,Madison,WI,USA,53706,"Madison, WI 53706, USA","Madison, WI, United States",43.07294846,-89.38668823,6,1977,Letters,Eliza Interest,5,122,,,,,1977.03.??,"No, they did not",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Time-sharing, Cassettes, Hardware"
RZ,1977.06.06L,Male,Reno,NV,USA,89507,"Reno, NV 89507, USA","Reno, NV, United States",39.52756119,-119.8134995,6,1977,Letters,Comments on Turing Machines,6,122,Jonathan K Millen's article on an actual hardware implementation of a universal Turing machine,12.0,1976.0,114,,"No, they did not",0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Hardware, Turing Machine"
RZ,1977.06.07L,Male,Concord,MA,USA,1742,"Concord, MA 1742, USA","Concord, MA, United States",42.46030045,-71.34851837,6,1977,Letters,Author Jonathan Millen Replies:,7,123,,,,,1977.06.06,"No, they did not",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Turing machine, Hardware"
RZ,1977.06.08L,Male,Tallahassee,FL,USA,32304,"Tallahassee, FL 32304, USA","Tallahassee, FL, United States",30.43976974,-84.28064728,6,1977,Letters,Further SYS 8 Extensions,8,123,Articles on improving SYS 8 Software Package 1 by Willard Nico (months 01 and 02),1.0,1977.0,,,"No, they did not",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,Hardware
RZ,1977.06.09L,Unknown,Evansville,IN,USA,47712,"Evansville, IN 47712, USA","Evansville, IN, United States",37.977081299999995,-87.56404877,6,1977,Letters,Windmill Jousting Department,9,123,,,,,,"Yes, the editors responded",0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Representation of genders, English"
RZ,1977.06.10L,Unknown,Lake Linden,MI,USA,49945,"Lake Linden, MI 49945, USA","Lake Linden, MI, United States",47.1982193,-88.40802765,6,1977,Letters,Some Comments on Mikbug,10,124,"John Rathkey's ""A MIKBUG Roadmap""",2.0,1977.0,96,,"No, they did not",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,Hardware
RZ,1977.06.11L,Male,Tampa,Fl,USA,33620,"Tampa, Fl 33620, USA","Tampa, FL, United States",27.94652939,-82.45926666,6,1977,Letters,Notes on Article Contents,11,124,,,,,,"Yes, the editors responded",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Hardware
RZ,1977.06.12L,Unknown,Los Angeles,CA,USA,90006,"Los Angeles, CA 90006, USA","Los Angeles, CA, United States",34.05348969,-118.2453232,6,1977,Letters,The Evolving Lexicon,12,124,,,,,1977.02.??,"No, they did not",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,English / Computer vocabulary
RZ,1977.07.01L,Male,LaFayette,Ny,USA,13084,"LaFayette, Ny 13084, USA","LaFayette, NY, United States",42.90087891,-76.10903168,7,1977,Letters,Altair (S-100) Bus Question,1,10,,,,,,"Yes, the editors responded",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"Hardware, Circuits"
RZ,1977.07.02L,Male,Vicksburg,MS,USA,39180,"Vicksburg, MS 39180, USA","Vicksburg, MS, United States",32.35004044,-90.88155365,7,1977,Letters,On Printers,2,10,M S McNatt article with interfacing information,4.0,1977.0,,,"Yes, the editors responded",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"Noise and Smell of machine, Hardware, Flexowriters"
RZ,1977.07.03L,Male,Columbus,OH,USA,43229,"Columbus, OH 43229, USA","Columbus, OH, United States",39.96199036,-83.00274658,7,1977,Letters,Does Anyone have the Latest on 8080 Fortran?,3,11,,,,,1977.02.13,"No, they did not",0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"Hardware, Timesharing"
RZ,1977.07.04L,Male,Ellington,CT,USA,6029,"Ellington, CT 6029, USA","Ellington, CT, United States",41.90373993,-72.46878052,7,1977,Letters,Lashing Lashley,4,11,,,,,1977.02.??,"No, they did not",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Humor
RZ,1977.07.05L,Male,Portsmouth,RI,USA,2871,"Portsmouth, RI 2871, USA","Portsmouth, RI, United States",41.58998871,-71.25360107,7,1977,Letters,"APL Interest, and Character Generation Tutorial Needed",5,11,,,,,1977.02.??,"No, they did not",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Hardware
RZ,1977.07.06L,Male,Brossard,Quebec,Canada,J4Y 1A8,"Brossard, Quebec J4Y 1A8, Canada","Brossard, QC, Canada",45.45594025,-73.467659,7,1977,Letters,APL Information Wanted,6,11,,,,,,"Yes, the editors responded",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,
RZ,1977.07.07L,Male,Wpsilanti,MI,USA,49197,"Wpsilanti, MI 49197, USA","MI, United States",44.86261749,-85.73513794,7,1977,Letters,Cover Kudos,7,11,,,,,,"No, they did not",0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
RZ,1977.07.08L,Male,Tampa,FL,USA,33617,"Tampa, FL 33617, USA","Tampa, FL, United States",27.94652939,-82.45926666,7,1977,Letters,Why Not 8 Tracks?,8,146,,,,,,"Yes, the editors responded",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"Cassettes, sound recording"
RZ,1977.07.09L,Unknown,San Francisco,CA,USA,94080,"San Francisco, CA 94080, USA","San Francisco, CA, United States",37.77711868,-122.4196396,7,1977,Letters,Retrospective: BYTE's Pornographic Photos March On,9,146,,,,,,"Yes, the editors responded",0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Humor, Hardware"
RZ,1977.07.10L,Male,Lichtenberg,Berlin,Germany,6101,"Lichtenberg, Berlin 6101, Germany","Berlin, BE, Germany",52.51617813,13.48087025,7,1977,Letters,Some News from Deutschland,10,146,,,,,,"No, they did not",0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,"Cassettes, Monitors, Hardware"
RZ,1977.07.11L,Male,Alpena,MI,USA,49707,"Alpena, MI 49707, USA","Alpena, MI, United States",45.06156158,-83.44515228,7,1977,Letters,"Impressed, But",11,148,"Kurt Christner's ""The Built-In Logic Tester""",1.0,1977.0,82,,"No, they did not",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,Circuits (Logic Probe)
RZ,1977.07.12L,Male,College Station,TX,USA,77840,"College Station, TX 77840, USA","College Station, TX, United States",30.62054062,-96.32589722,7,1977,Letters,Computer Possibilities in Secondary Schools,12,148,,,,,,"No, they did not",0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,
RZ,1977.07.13L,Male,Jackson Heights,NY,USA,11372,"Jackson Heights, NY 11372, USA","NY, United States",40.74940109,-73.88755798,7,1977,Letters,"I Hate Basic, a Poison Key Letter",13,148,,,,,,"Yes, the editors responded",0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,Hardware
RZ,1977.07.14L,Male,Abqaiq,Eastern Province,Saudi Arabia,,"Abqaiq, Eastern Province, Saudi Arabia","Abqaiq, Saudi Arabia",25.92687988,49.64336014,7,1977,Letters,1001 Tales of Arabian Bytes?,14,149,,,,,,"Yes, the editors responded",0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,
RZ,1977.08.01L,Male,Hardinsburg,KY,USA,40143,"Hardinsburg, KY 40143, USA","Hardinsburg, KY, United States",37.78205109,-86.46148682,8,1977,Letters,Optimizing Keyboards?,1,9,Editorial mentioning the Dvorak system,4.0,1977.0,,,"Yes, the editors responded",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"User-friendly keyboard, Includes Graphic"
RZ,1977.08.02L,Male,Nashville,TN,USA,37204,"Nashville, TN 37204, USA","Nashville, TN, United States",36.16783905,-86.7781601,8,1977,Letters,Hired Girl and the Mowbot,2,9,,,,,1977.04.??,"No, they did not",1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Home
RZ,1977.08.03L,Unknown,Cincinnati,OH,USA,45246,"Cincinnati, OH 45246, USA","Cincinnati, OH, United States",39.10712814,-84.5041275,8,1977,Letters,More Information on Mowbot,3,9,,,,,1977.04.??,"Yes, the editors responded",1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Home
RZ,1977.08.04L,Unknown,Canton,MA,USA,2021,"Canton, MA 2021, USA","Canton, MA, United States",42.15919876,-71.14479065,8,1977,Letters,Small Computers,4,9,Editorial: Arthur Clarke's Minisec,4.0,1977.0,,,"No, they did not",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Hardware, Cassette"
RZ,1977.08.05L,Male,Colombo,Western Province,Sri Lanka,,"Colombo, Western Province, Sri Lanka","Colombo, Western, Sri Lanka",6.931940078999999,79.84555054,8,1977,Letters,Surprise!,5,10,Editorial: Imperial Earth,,,,,"No, they did not",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hardware
RZ,1977.08.06L,Male,Panorama City,CA,USA,91402,"Panorama City, CA 91402, USA","Los Angeles, CA, United States",34.22211838,-118.44267269999999,8,1977,Letters,Bug Report: AMSAT Monitor,6,10,AMS80 monitor,9.0,1976.0,108,,"No, they did not",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Monitors
RZ,1977.08.07L,Male,La Mesa,CA,USA,92041,"La Mesa, CA 92041, USA","La Mesa, CA, United States",32.7660408,-117.0243607,8,1977,Letters,"Bug Report on ""Flights of Fancy...""",7,10,"""Flights of Fancy with the Enterprise.""",3.0,1977.0,,,"Yes, the editors responded",0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,
RZ,1977.08.08L,Male,Baltimore ,MD,USA,21208,"Baltimore, MD 21208, USA","Baltimore, MD, United States",39.29058075,-76.60926056,8,1977,Letters,Homebrew?,8,12,Prof Isaacson's article,2.0,1977.0,,,"Yes, the editors responded",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,"Calculators, Television, Typewriters"
RZ,1977.08.09L,Male,Pensacola,FL,USA,32503,"Pensacola, FL 32503, USA","Pensacola, FL, United States",30.42083931,-87.21723175,8,1977,Letters,Microcomputer Correspondence Courses Needed...,9,136,,,,,,"Yes, the editors responded",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,"Hardware, Calculators, Government"
RZ,1977.08.10L,Male,Corvallis,OR,USA,97330,"Corvallis, OR 97330, USA","Corvallis, OR, United States",44.56502914,-123.26351170000001,8,1977,Letters,Laments,10,136,,,,,,"No, they did not",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Humor
RZ,1977.08.11L,Male,Lawrence,KS,USA,66044,"Lawrence, KS 66044, USA","Lawrence, KS, United States",38.97306061,-95.23652649,8,1977,Letters,Beware of Puns,11,136,,,,,1977.04.??,"No, they did not",0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Sloppy Disk, Hardware, Clocks"
RZ,1977.08.12L,Male,West Haven,CT,USA,6516,"West Haven, CT 6516, USA","West Haven, CT, United States",41.27228165,-72.94998169,8,1977,Letters,More Comments on Audio Tape Problems,12,137,,,,,1977.04.??,"Yes, the editors responded",0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,"Cassettes, Hardware"
RZ,1977.08.13L,Male,Atlanta,GA,USA,30309,"Atlanta, GA 30309, USA","Atlanta, GA, United States",33.74831009,-84.39111328,8,1977,Letters,Another Comment on Defining the Byte,13,137,,,,,1977.04.??,"No, they did not",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"byte (the technical term itself), Hardware"
RZ,1977.09.01L,Male,Furstenfeldbruck,Bavaria,Germany,808,"Furstenfeldbruck, Bavaria 808, Germany","Fürstenfeldbruck, BY, Germany",48.17914963,11.25463009,9,1977,Letters,Regarding Interfacing the IBM Selectric Keyboard Printer,1,8,Mr Fylstra's article,6.0,1977.0,,,"No, they did not",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,"Hardware, Circuits"
RZ,1977.09.02L,Male,Cupertino,CA,USA,95014,"Cupertino, CA 95014, USA","Cupertino, CA, United States",37.31895828,-122.02928159999999,9,1977,Letters,Is Bus Compatibility Needed?,2,8,,,,,,"Yes, the editors responded",0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Hardware, Circuits"
RZ,1977.09.03L,Unknown,Wilmington,MA,USA,1887,"Wilmington, MA 1887, USA","Wilmington, MA, United States",42.56394958,-71.18135834,9,1977,Letters,IBM 360/370 Emulations,3,8,,,,,1977.05.??,"No, they did not",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
RZ,1977.09.04L,Unknown,Silver Spring,MD,USA,20910,"Silver Spring, MD 20910, USA","Silver Spring, MD, United States",38.99668121,-77.02886963,9,1977,Letters,A Puzzle: Deleting the Delimiter,4,8,,,,,1977.05.??,"No, they did not",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
RZ,1977.09.05L,Male,Lexington,MA,USA,2173,"Lexington, MA 2173, USA","Lexington, MA, United States",42.44631958,-71.22373962,9,1977,Letters,More on SR-52/SR-51 Internals,5,10,,,,,1977.06.??,"No, they did not",0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,Hardware
RZ,1977.09.06L,Male,Bloomington,IN,USA,47401,"Bloomington, IN 47401, USA","Bloomington, IN, United States",39.16659927,-86.53479767,9,1977,Letters,Pascal Pressure,6,174,"""All This Just to Print a Quotation Mark?""",5.0,1977.0,132,,"Yes, the editors responded",0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,
RZ,1977.09.07L,Male,POB 366 Toowong,QLD,Australia,4066,"POB 366 Toowong, QLD 4066, Australia","QLD, Australia",-22.57569885,144.5352631,9,1977,Letters,Comments on Pascal and Stack Machines,7,174,The rumor of a Z-200 from ZILOG / an article by Donald J Stavely in Technical Forum (page 128),4.0,1977.0,140,,"Yes, the editors responded",0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,Hardware
RZ,1977.09.08L,Unknown,3800 Homestead Rd,Santa Clara,USA,CA,"3800 Homestead Rd, Santa Clara CA, USA","CA, United States",37.23236084,-121.6958389,9,1977,Letters,Complaints About BYTE in the Nude.,8,175,,,,,,"Yes, the editors responded",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
